pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source,x_mni,y_mni,z_mni,region_assigned
17240066,17532141_C3,group_comparison,a/pInsula,L,-37.0,-3.0,7.0,TAL,Z,-3.95,not_reported,Baseline CTS > Post-acupuncture CTS for most; Post > Baseline for LHA,Table 3,-36.3528,-2.5844,6.577800000000001,Cort_Insular Cortex
17240066,17532141_C3,group_comparison,SI,L,-21.0,-28.0,55.0,TAL,Z,-4.37,not_reported,Baseline CTS > Post-acupuncture CTS for most; Post > Baseline for LHA,Table 3,-18.612,-24.5964,51.8975,unassigned
17240066,17532141_C4,group_comparison,cuneus,L,-16.0,-74.0,28.0,TAL,Z,-3.66,not_reported,mixed,Table 3,-14.7312,-70.4032,29.3182,Cort_Precuneous Cortex
17240066,17532141_C4,group_comparison,SMG,R,59.0,-36.0,37.0,TAL,Z,3.96,not_reported,mixed,Table 3,59.8752,-33.174800000000005,35.74530000000001,"Cort_Supramarginal Gyrus, anterior division"
17240066,17532141_C4,group_comparison,SPL,R,29.0,-50.0,60.0,TAL,Z,-3.55,not_reported,mixed,Table 3,31.086000000000002,-45.68,57.559,Cort_Superior Parietal Lobule
17240066,17532141_C4,group_comparison,VMPFC,midline,-1.0,43.0,-7.0,TAL,Z,2.85,not_reported,mixed,Table 3,-1.2671999999999999,41.3364,-8.517800000000001,Cort_Paracingulate Gyrus
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Precuneus,L,-2.0,-62.0,46.0,Talairach,t*,-16.0,77.0% of structural volume,deactivation,table,-0.15839999999999987,-57.9496,45.2764,Cort_Precuneous Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Precuneus,R,5.0,-60.0,50.0,Talairach,t*,-17.5,90.4% of structural volume,deactivation,table,6.930000000000001,-55.828,48.855000000000004,Cort_Precuneous Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Posterior cingulate,L,-5.0,-53.0,38.0,Talairach,t*,-19.3,61.0% of structural volume,deactivation,table,-3.4452,-49.598400000000005,37.4887,Cort_Precuneous Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Posterior cingulate,R,2.0,-53.0,36.0,Talairach,t*,-22.3,51.6% of structural volume,deactivation,table,3.4056,-49.690400000000004,35.65090000000001,Cort_Precuneous Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Dorsomed prefrontal cortex,L,-6.0,56.0,26.0,Talairach,t*,-6.5,11.9% of structural volume,deactivation,table,-4.910399999999999,55.4488,21.1754,Cort_Superior Frontal Gyrus
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Dorsomed prefrontal cortex,R,7.0,53.0,17.0,Talairach,t*,-9.6,21.6% of structural volume,deactivation,table,7.603199999999999,52.1284,13.050800000000002,Cort_Paracingulate Gyrus
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Frontal pole,L,-7.0,58.0,-2.0,Talairach,t*,-10.9,37.9% of structural volume,deactivation,table,-7.0092,56.0984,-4.6508,Cort_Frontal Pole
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Frontal pole,R,2.0,55.0,-7.0,Talairach,t*,-10.3,49.5% of structural volume,deactivation,table,1.7027999999999999,52.961999999999996,-9.0998,Cort_Frontal Medial Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Pregenual cingulate,L,-6.0,35.0,14.0,Talairach,t*,-14.6,43.9% of structural volume,deactivation,table,-5.385599999999999,34.552,11.167100000000001,"Cort_Cingulate Gyrus, anterior division"
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Pregenual cingulate,R,5.0,34.0,9.0,Talairach,t*,-10.2,76.3% of structural volume,deactivation,table,5.3064,33.3532,6.621100000000001,"Cort_Cingulate Gyrus, anterior division"
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Subgenual cingulate,L,-5.0,20.0,-12.0,Talairach,t*,-14.0,26.1% of structural volume,deactivation,table,-5.4252,18.824,-11.996800000000002,Cort_Subcallosal Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Subgenual cingulate,R,12.0,23.0,-12.0,Talairach,t*,-21.1,45.5% of structural volume,deactivation,table,11.404799999999998,21.7304,-12.142300000000002,Cort_Subcallosal Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Orbitofrontal cortex,L,-13.0,33.0,-18.0,Talairach,t*,-11.5,6.7% of structural volume,deactivation,table,-13.582799999999999,31.142400000000002,-18.140700000000002,unassigned
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Orbitofrontal cortex,R,15.0,23.0,-13.0,Talairach,t*,-19.3,31.9% of structural volume,deactivation,table,14.3352,21.6844,-13.0612,Cort_Frontal Orbital Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Subgenual area,L,-4.0,17.0,-10.0,Talairach,t*,-22.7,53.8% of structural volume,deactivation,table,-4.356,16.0096,-10.0135,Cort_Subcallosal Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Subgenual area,R,5.0,17.0,-15.0,Talairach,t*,-22.1,66.7% of structural volume,deactivation,table,4.356,15.7796,-14.608,Cort_Subcallosal Cortex
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Temporal pole,L,-31.0,8.0,-34.0,Talairach,t*,-24.4,38.6% of structural volume,deactivation,table,-32.0364,6.1864,-31.630600000000005,unassigned
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Temporal pole,R,40.0,13.0,-31.0,Talairach,t*,-23.9,57.4% of structural volume,deactivation,table,38.3724,11.1684,-29.116400000000002,Cort_Temporal Pole
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Amygdala,L,-16.0,1.0,-17.0,Talairach,t*,-5.2,8.3% of structural volume,deactivation,table,-16.5132,0.18679999999999997,-15.669800000000002,unassigned
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Amygdala,R,20.0,2.0,-16.0,Talairach,t*,-4.8,23.2% of structural volume,deactivation,table,19.1664,1.2016,-14.7994,unassigned
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Hippocampus,L,-22.0,-8.0,-19.0,Talairach,t*,-11.8,35.2% of structural volume,deactivation,table,-22.532400000000003,-8.6244,-17.071099999999998,Sub_Left Amygdala
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Hippocampus,R,25.0,-11.0,-16.0,Talairach,t*,-10.6,32.5% of structural volume,deactivation,table,24.1164,-11.392800000000001,-14.1689,Sub_Right Amygdala
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Parahippocampus,L,-29.0,-23.0,-16.0,Talairach,t*,-8.14,28.4% of structural volume,deactivation,table,-29.343600000000002,-23.0184,-13.5869,Sub_Left Hippocampus
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Parahippocampus,R,27.0,-28.0,-18.0,Talairach,t*,-7.84,33.3% of structural volume,deactivation,table,26.0172,-27.9544,-15.182200000000002,"Cort_Parahippocampal Gyrus, posterior division"
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Angular gyrus,L,-47.0,-70.0,29.0,Talairach,t*,-13.4,17.6% of structural volume,deactivation,table,-45.3816,-66.482,30.043100000000003,"Cort_Lateral Occipital Cortex, superior division"
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Angular gyrus,R,47.0,-66.0,29.0,Talairach,t*,-15.1,29.3% of structural volume,deactivation,table,47.6784,-62.6068,29.849100000000004,"Cort_Lateral Occipital Cortex, superior division"
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Hypothalamus,L,-4.0,-1.0,-9.0,Talairach,t*,-9.2,27.3% of structural volume,deactivation,table,-4.3164,-1.3828,-8.2216,unassigned
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Hypothalamus,R,3.0,-1.0,-10.0,Talairach,t*,-13.0,45.5% of structural volume,deactivation,table,2.574,-1.4287999999999998,-9.1405,unassigned
19559684,con_GLM_acu_vs_tactile_deact,verum_gt_sham,Cerebellar vermis,not_reported,-2.0,-71.0,-27.0,Talairach,t*,-9.28,30% of structural volume,deactivation,table,-3.0492,-70.02680000000001,-21.3668,unassigned
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,"SII, operculum",L,-60.0,-12.0,18.0,Talairach,t*,6.3,34.5% of structural volume,activation; tactile > acupuncture,table,-58.6872,-10.797600000000001,17.122200000000003,Cort_Postcentral Gyrus
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,"SII, inferior parietal",L,-59.0,-20.0,17.0,Talairach,t*,11.62,28.2% of structural volume,activation; tactile > acupuncture,table,-57.736799999999995,-18.594,16.5913,Cort_Central Opercular Cortex
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,"SII, inferior parietal",R,61.0,-19.0,19.0,Talairach,t*,7.85,11.1% of structural volume,activation,table,61.1424,-17.5332,18.3806,Cort_Central Opercular Cortex
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Anterior insula,L,-28.0,23.0,-2.0,Talairach,t*,5.15,5.1% of structural volume,activation; acupuncture only (nil in tactile),table,-27.7992,22.1904,-2.9533,Cort_Insular Cortex
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Anterior insula,R,29.0,19.0,1.0,Talairach,t*,14.66,16.7% of structural volume,activation; acupuncture only (nil in tactile),table,28.7496,18.4532,-0.0025999999999999357,unassigned
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Middle cingulate,L,-9.0,31.0,32.0,Talairach,t*,4.30,0.7% of structural volume,activation; acupuncture only (nil in tactile),table,-7.6428,31.5048,27.901300000000003,Cort_Paracingulate Gyrus
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Posterior cingulate,L,-4.0,-31.0,23.0,Talairach,t*,6.33,15.0% of structural volume,activation; acupuncture only (nil in tactile),table,-3.0492,-28.9748,22.6382,unassigned
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Posterior cingulate,R,3.0,-29.0,27.0,Talairach,t*,6.76,19.4% of structural volume,activation; acupuncture only (nil in tactile),table,4.0392,-26.853199999999998,26.216800000000003,"Cort_Cingulate Gyrus, posterior division"
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Thalamus,L,-7.0,-7.0,5.0,Talairach,t*,5.29,9.1% of structural volume,activation; acupuncture only (nil in tactile),table,-6.731999999999999,-6.5516000000000005,4.934,Sub_Left Thalamus
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Thalamus,R,5.0,-7.0,5.0,Talairach,t*,5.00,3.9% of structural volume,activation; acupuncture only (nil in tactile),table,5.148000000000001,-6.5516000000000005,4.934,Sub_Right Thalamus
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Posterior cingulate/Precunious,L,-2.0,-53.0,38.0,Talairach,t*,-20.2,not_reported,deactivation in deqi; attenuated in pain,table,-0.47519999999999984,-49.598400000000005,37.4887,Cort_Precuneous Cortex
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Posterior cingulate/Precunious,R,3.0,-55.0,35.0,Talairach,t*,-20.8,not_reported,deactivation in deqi; attenuated in pain,table,4.356,-51.674,34.829,Cort_Precuneous Cortex
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Pregenual cingulate/Frontal pole,L,-3.0,43.0,2.0,Talairach,t*,-9.5,not_reported,deactivation in deqi; attenuated in pain,table,-2.8907999999999996,41.7504,-0.24770000000000003,"Cort_Cingulate Gyrus, anterior division"
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Pregenual cingulate/Frontal pole,R,5.0,37.0,8.0,Talairach,t*,-11.3,not_reported,deactivation in deqi; attenuated in pain,table,5.2668,36.2136,5.5567,"Cort_Cingulate Gyrus, anterior division"
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Subgenual area,L,-3.0,20.0,-12.0,Talairach,t*,-25.6,not_reported,deactivation in deqi; attenuated in pain,table,-3.4452,18.824,-11.996800000000002,Cort_Subcallosal Cortex
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Subgenual area,R,4.0,18.0,-12.0,Talairach,t*,-35.5,not_reported,deactivation in deqi; attenuated in pain,table,3.4848,16.886400000000002,-11.8998,Cort_Subcallosal Cortex
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Orbitofrontal cortex,L,-3.0,40.0,-18.0,Talairach,t*,-13,not_reported,deactivation in deqi; nil in pain,table,-3.6828,37.924,-18.480200000000004,Cort_Frontal Medial Cortex
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Orbitofrontal cortex,R,5.0,52.0,-21.0,Talairach,t*,-20.4,not_reported,deactivation in deqi; nil in pain,table,4.1184,49.4116,-21.8189,Cort_Frontal Medial Cortex
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Temporal pole,L,-28.0,19.0,-32.0,Talairach,t*,-26,not_reported,deactivation in deqi; attenuated in pain,table,-28.987199999999998,16.9352,-30.326300000000003,Cort_Temporal Pole
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Temporal pole,R,35.0,19.0,-33.0,Talairach,t*,-25.8,not_reported,deactivation in deqi; attenuated in pain,table,33.343199999999996,16.8892,-31.245200000000004,Cort_Temporal Pole
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Amygdala,L,-21.0,-6.0,-20.0,Talairach,t*,-14.3,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 4.8),table,-21.582,-6.7328,-18.087,Sub_Left Amygdala
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Amygdala,R,22.0,-8.0,-12.0,Talairach,t*,-13.6,not_reported,deactivation in deqi; attenuated in pain,table,21.3048,-8.3024,-10.638800000000002,Sub_Right Amygdala
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hippocampus,L,-18.0,-11.0,-15.0,Talairach,t*,-12.7,not_reported,deactivation in deqi; nil in pain,table,-18.414,-11.3468,-13.25,Sub_Left Amygdala
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hippocampus,R,18.0,-11.0,-14.0,Talairach,t*,-12.7,not_reported,deactivation in deqi; attenuated in pain,table,17.2656,-11.3008,-12.331100000000001,Sub_Right Amygdala
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Parahippocampus,L,-23.0,-11.0,-22.0,Talairach,t*,-7.9,not_reported,deactivation in deqi; nil in pain,table,-23.6412,-11.668800000000001,-19.6823,Sub_Left Hippocampus
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Parahippocampus,R,19.0,-7.0,-25.0,Talairach,t*,-11.6,not_reported,deactivation in deqi; activated in pain,table,17.82,-7.9315999999999995,-22.633,Sub_Right Hippocampus
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hypothalamus,L,-1.0,-2.0,-8.0,Talairach,t*,-20.2,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 5.9),table,-1.3068,-2.3056,-7.2542,unassigned
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hypothalamus,R,2.0,-2.0,-8.0,Talairach,t*,-18.6,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 5.8),table,1.6632,-2.3056,-7.2542,unassigned
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Cerebellar vermis,not_reported,-1.0,-79.0,-30.0,Talairach,t*,-7.9,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 11),table,-2.178,-77.9152,-23.735500000000002,unassigned
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Cerebellar vermis,not_reported,-1.0,-65.0,-37.0,Talairach,t*,-6.5,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 9.3),table,-2.4552,-64.674,-30.846800000000005,unassigned
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, operculum",L,-61.0,-12.0,20.0,Talairach,t*,15.4,not_reported,activation; augmented in pain,table,-59.598,-10.7056,18.96,Cort_Postcentral Gyrus
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, operculum",R,59.0,-12.0,20.0,Talairach,t*,6.7,not_reported,activation; ns difference,table,59.202,-10.7056,18.96,Cort_Postcentral Gyrus
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, inferior parietal",L,-59.0,-21.0,22.0,Talairach,t*,19.8,not_reported,activation; augmented in pain,table,-57.538799999999995,-19.3328,21.2343,Cort_Postcentral Gyrus
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, inferior parietal",R,54.0,-21.0,25.0,Talairach,t*,13.3,not_reported,activation; augmented in pain,table,54.45,-19.1948,23.991,unassigned
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,Ant middle cingulate/DMPFC,L,-3.0,14.0,32.0,Talairach,t*,7.4,not_reported,"activation; nil in deqi, augmented in pain",table,-1.7027999999999996,15.0352,28.725800000000003,"Cort_Cingulate Gyrus, anterior division"
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,Ant middle cingulate/DMPFC,R,4.0,27.0,37.0,Talairach,t*,7.8,not_reported,"activation in deqi (t*=7.8, 0.07%); augmented in pain",table,5.4252,27.8596,32.689800000000005,Cort_Paracingulate Gyrus
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,Ant middle cingulate,R,3.0,11.0,34.0,Talairach,t*,6.2,not_reported,activation; augmented in pain,table,4.3164,12.2208,30.709100000000003,"Cort_Cingulate Gyrus, anterior division"
19559684,19591815_C1,deactivation,Precuneus,midline,-2.0,-62.0,46.0,TAL,t,-16.0,not_reported,deactivation (signal decrease),Table 1,-0.15839999999999987,-57.9496,45.2764,Cort_Precuneous Cortex
19559684,19591815_C1,deactivation,Precuneus,R,5.0,-60.0,50.0,TAL,t,-17.5,not_reported,deactivation (signal decrease),Table 1,6.930000000000001,-55.828,48.855000000000004,Cort_Precuneous Cortex
19559684,19591815_C1,deactivation,Posterior cingulate,L,-53.0,-53.0,38.0,TAL,t,-19.3,not_reported,deactivation (signal decrease),Table 1,-50.965199999999996,-49.598400000000005,37.4887,"Cort_Supramarginal Gyrus, posterior division"
19559684,19591815_C1,deactivation,Posterior cingulate,midline,2.0,-53.0,36.0,TAL,t,-22.3,not_reported,deactivation (signal decrease),Table 1,3.4056,-49.690400000000004,35.65090000000001,Cort_Precuneous Cortex
19559684,19591815_C1,deactivation,Dorsomed prefrontal cortex,L,-6.0,56.0,26.0,TAL,t,-6.5,not_reported,deactivation (signal decrease),Table 1,-4.910399999999999,55.4488,21.1754,Cort_Superior Frontal Gyrus
19559684,19591815_C1,deactivation,Dorsomed prefrontal cortex,R,7.0,53.0,17.0,TAL,t,-9.6,not_reported,deactivation (signal decrease),Table 1,7.603199999999999,52.1284,13.050800000000002,Cort_Paracingulate Gyrus
19559684,19591815_C1,deactivation,Frontal pole,L,-7.0,58.0,-2.0,TAL,t,-10.9,not_reported,deactivation (signal decrease),Table 1,-7.0092,56.0984,-4.6508,Cort_Frontal Pole
19559684,19591815_C1,deactivation,Frontal pole,midline,2.0,55.0,-7.0,TAL,t,-10.3,not_reported,deactivation (signal decrease),Table 1,1.7027999999999999,52.961999999999996,-9.0998,Cort_Frontal Medial Cortex
19559684,19591815_C1,deactivation,Pregenual cingulate,L,-6.0,35.0,14.0,TAL,t,-14.6,not_reported,deactivation (signal decrease),Table 1,-5.385599999999999,34.552,11.167100000000001,"Cort_Cingulate Gyrus, anterior division"
19559684,19591815_C1,deactivation,Pregenual cingulate,R,5.0,34.0,9.0,TAL,t,-10.2,not_reported,deactivation (signal decrease),Table 1,5.3064,33.3532,6.621100000000001,"Cort_Cingulate Gyrus, anterior division"
19559684,19591815_C1,deactivation,Subgenual cingulate,L,-5.0,20.0,-12.0,TAL,t,-14.0,not_reported,deactivation (signal decrease),Table 1,-5.4252,18.824,-11.996800000000002,Cort_Subcallosal Cortex
19559684,19591815_C1,deactivation,Subgenual cingulate,R,12.0,23.0,-12.0,TAL,t,-21.1,not_reported,deactivation (signal decrease),Table 1,11.404799999999998,21.7304,-12.142300000000002,Cort_Subcallosal Cortex
19559684,19591815_C1,deactivation,Orbitofrontal cortex,L,-13.0,33.0,-18.0,TAL,t,-11.5,not_reported,deactivation (signal decrease),Table 1,-13.582799999999999,31.142400000000002,-18.140700000000002,unassigned
19559684,19591815_C1,deactivation,Orbitofrontal cortex,R,15.0,23.0,-13.0,TAL,t,-19.3,not_reported,deactivation (signal decrease),Table 1,14.3352,21.6844,-13.0612,Cort_Frontal Orbital Cortex
19559684,19591815_C1,deactivation,Subgenual area,L,-4.0,17.0,-10.0,TAL,t,-22.7,not_reported,deactivation (signal decrease),Table 1,-4.356,16.0096,-10.0135,Cort_Subcallosal Cortex
19559684,19591815_C1,deactivation,Subgenual area,R,5.0,17.0,-15.0,TAL,t,-22.1,not_reported,deactivation (signal decrease),Table 1,4.356,15.7796,-14.608,Cort_Subcallosal Cortex
19559684,19591815_C1,deactivation,Temporal pole,L,-31.0,8.0,-34.0,TAL,t,-24.4,not_reported,deactivation (signal decrease),Table 1,-32.0364,6.1864,-31.630600000000005,unassigned
19559684,19591815_C1,deactivation,Temporal pole,R,40.0,13.0,-31.0,TAL,t,-23.9,not_reported,deactivation (signal decrease),Table 1,38.3724,11.1684,-29.116400000000002,Cort_Temporal Pole
19559684,19591815_C1,deactivation,Amygdala,L,-16.0,1.0,-17.0,TAL,t,-5.2,not_reported,deactivation (signal decrease),Table 1,-16.5132,0.18679999999999997,-15.669800000000002,unassigned
19559684,19591815_C1,deactivation,Amygdala,R,20.0,2.0,-16.0,TAL,t,-4.8,not_reported,deactivation (signal decrease),Table 1,19.1664,1.2016,-14.7994,unassigned
19559684,19591815_C1,deactivation,Hippocampus,L,-22.0,-8.0,-19.0,TAL,t,-11.8,not_reported,deactivation (signal decrease),Table 1,-22.532400000000003,-8.6244,-17.071099999999998,Sub_Left Amygdala
19559684,19591815_C1,deactivation,Hippocampus,R,25.0,-11.0,-16.0,TAL,t,-10.6,not_reported,deactivation (signal decrease),Table 1,24.1164,-11.392800000000001,-14.1689,Sub_Right Amygdala
19559684,19591815_C1,deactivation,Parahippocampus,L,-29.0,-23.0,-16.0,TAL,t,-8.14,not_reported,deactivation (signal decrease),Table 1,-29.343600000000002,-23.0184,-13.5869,Sub_Left Hippocampus
19559684,19591815_C1,deactivation,Parahippocampus,R,27.0,-28.0,-18.0,TAL,t,-7.84,not_reported,deactivation (signal decrease),Table 1,26.0172,-27.9544,-15.182200000000002,"Cort_Parahippocampal Gyrus, posterior division"
