pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Thalamus,L,-7.0,-7.0,5.0,Talairach,t*,5.29,9.1% of structural volume,activation; acupuncture only (nil in tactile),table
19559684,con_GLM_acu_vs_tactile_act,verum_gt_sham,Thalamus,R,5.0,-7.0,5.0,Talairach,t*,5.00,3.9% of structural volume,activation; acupuncture only (nil in tactile),table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Posterior cingulate/Precunious,L,-2.0,-53.0,38.0,Talairach,t*,-20.2,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Posterior cingulate/Precunious,R,3.0,-55.0,35.0,Talairach,t*,-20.8,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Pregenual cingulate/Frontal pole,L,-3.0,43.0,2.0,Talairach,t*,-9.5,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Pregenual cingulate/Frontal pole,R,5.0,37.0,8.0,Talairach,t*,-11.3,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Subgenual area,L,-3.0,20.0,-12.0,Talairach,t*,-25.6,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Subgenual area,R,4.0,18.0,-12.0,Talairach,t*,-35.5,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Orbitofrontal cortex,L,-3.0,40.0,-18.0,Talairach,t*,-13,not_reported,deactivation in deqi; nil in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Orbitofrontal cortex,R,5.0,52.0,-21.0,Talairach,t*,-20.4,not_reported,deactivation in deqi; nil in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Temporal pole,L,-28.0,19.0,-32.0,Talairach,t*,-26,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Temporal pole,R,35.0,19.0,-33.0,Talairach,t*,-25.8,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Amygdala,L,-21.0,-6.0,-20.0,Talairach,t*,-14.3,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 4.8),table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Amygdala,R,22.0,-8.0,-12.0,Talairach,t*,-13.6,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hippocampus,L,-18.0,-11.0,-15.0,Talairach,t*,-12.7,not_reported,deactivation in deqi; nil in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hippocampus,R,18.0,-11.0,-14.0,Talairach,t*,-12.7,not_reported,deactivation in deqi; attenuated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Parahippocampus,L,-23.0,-11.0,-22.0,Talairach,t*,-7.9,not_reported,deactivation in deqi; nil in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Parahippocampus,R,19.0,-7.0,-25.0,Talairach,t*,-11.6,not_reported,deactivation in deqi; activated in pain,table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hypothalamus,L,-1.0,-2.0,-8.0,Talairach,t*,-20.2,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 5.9),table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Hypothalamus,R,2.0,-2.0,-8.0,Talairach,t*,-18.6,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 5.8),table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Cerebellar vermis,not_reported,-1.0,-79.0,-30.0,Talairach,t*,-7.9,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 11),table
19559684,con_GLM_deqi_vs_pain_deact,correlation_deqi,Cerebellar vermis,not_reported,-1.0,-65.0,-37.0,Talairach,t*,-6.5,not_reported,deactivation in deqi; ACTIVATED in pain (t* = 9.3),table
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, operculum",L,-61.0,-12.0,20.0,Talairach,t*,15.4,not_reported,activation; augmented in pain,table
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, operculum",R,59.0,-12.0,20.0,Talairach,t*,6.7,not_reported,activation; ns difference,table
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, inferior parietal",L,-59.0,-21.0,22.0,Talairach,t*,19.8,not_reported,activation; augmented in pain,table
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,"SII, inferior parietal",R,54.0,-21.0,25.0,Talairach,t*,13.3,not_reported,activation; augmented in pain,table
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,Ant middle cingulate/DMPFC,L,-3.0,14.0,32.0,Talairach,t*,7.4,not_reported,"activation; nil in deqi, augmented in pain",table
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,Ant middle cingulate/DMPFC,R,4.0,27.0,37.0,Talairach,t*,7.8,not_reported,"activation in deqi (t*=7.8, 0.07%); augmented in pain",table
19559684,con_GLM_deqi_vs_pain_act,correlation_deqi,Ant middle cingulate,R,3.0,11.0,34.0,Talairach,t*,6.2,not_reported,activation; augmented in pain,table
19559684,19591815_C1,deactivation,Precuneus,midline,-2.0,-62.0,46.0,TAL,t,-16.0,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Precuneus,R,5.0,-60.0,50.0,TAL,t,-17.5,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Posterior cingulate,L,-53.0,-53.0,38.0,TAL,t,-19.3,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Posterior cingulate,midline,2.0,-53.0,36.0,TAL,t,-22.3,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Dorsomed prefrontal cortex,L,-6.0,56.0,26.0,TAL,t,-6.5,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Dorsomed prefrontal cortex,R,7.0,53.0,17.0,TAL,t,-9.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Frontal pole,L,-7.0,58.0,-2.0,TAL,t,-10.9,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Frontal pole,midline,2.0,55.0,-7.0,TAL,t,-10.3,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Pregenual cingulate,L,-6.0,35.0,14.0,TAL,t,-14.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Pregenual cingulate,R,5.0,34.0,9.0,TAL,t,-10.2,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Subgenual cingulate,L,-5.0,20.0,-12.0,TAL,t,-14.0,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Subgenual cingulate,R,12.0,23.0,-12.0,TAL,t,-21.1,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Orbitofrontal cortex,L,-13.0,33.0,-18.0,TAL,t,-11.5,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Orbitofrontal cortex,R,15.0,23.0,-13.0,TAL,t,-19.3,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Subgenual area,L,-4.0,17.0,-10.0,TAL,t,-22.7,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Subgenual area,R,5.0,17.0,-15.0,TAL,t,-22.1,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Temporal pole,L,-31.0,8.0,-34.0,TAL,t,-24.4,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Temporal pole,R,40.0,13.0,-31.0,TAL,t,-23.9,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Amygdala,L,-16.0,1.0,-17.0,TAL,t,-5.2,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Amygdala,R,20.0,2.0,-16.0,TAL,t,-4.8,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Hippocampus,L,-22.0,-8.0,-19.0,TAL,t,-11.8,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Hippocampus,R,25.0,-11.0,-16.0,TAL,t,-10.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Parahippocampus,L,-29.0,-23.0,-16.0,TAL,t,-8.14,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Parahippocampus,R,27.0,-28.0,-18.0,TAL,t,-7.84,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Angular gyrus,L,-47.0,-70.0,29.0,TAL,t,-13.4,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Angular gyrus,R,47.0,-66.0,29.0,TAL,t,-15.1,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Hypothalamus,L,-4.0,-1.0,-9.0,TAL,t,-9.2,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Hypothalamus,R,3.0,-1.0,-10.0,TAL,t,-13.0,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C1,deactivation,Cerebellar vermis lobule VII,midline,-2.0,-71.0,-27.0,TAL,t,-9.28,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C2,verum_gt_rest,"SII, operculum",L,-60.0,-12.0,18.0,TAL,t,6.3,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,"SII, inferior parietal",L,-59.0,-20.0,17.0,TAL,t,11.62,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,"SII, inferior parietal",R,61.0,-19.0,19.0,TAL,t,7.85,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,Anterior insula,L,-28.0,23.0,-2.0,TAL,t,5.15,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,Anterior insula,R,29.0,19.0,1.0,TAL,t,14.66,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,Middle cingulate,L,-9.0,31.0,32.0,TAL,t,4.3,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,Posterior cingulate,L,-4.0,-31.0,23.0,TAL,t,6.33,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,Posterior cingulate,R,3.0,-29.0,27.0,TAL,t,6.76,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,Thalamus,L,-7.0,-7.0,5.0,TAL,t,5.29,not_reported,activation (signal increase),Table 1
19559684,19591815_C2,verum_gt_rest,Thalamus,R,5.0,-7.0,5.0,TAL,t,5.0,not_reported,activation (signal increase),Table 1
19559684,19591815_C3,verum_gt_sham,Precuneus,L,-3.0,-65.0,31.0,TAL,t,-11.5,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Precuneus,R,10.0,-61.0,49.0,TAL,t,-10.9,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Posterior cingulate,midline,-2.0,-47.0,39.0,TAL,t,-6.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Posterior cingulate,R,3.0,-63.0,31.0,TAL,t,-6.2,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Dorsomed prefrontal cortex,R,7.0,49.0,32.0,TAL,t,-4.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Frontal pole,L,-16.0,59.0,0.0,TAL,t,-4.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Frontal pole,R,11.0,62.0,1.0,TAL,t,-6.7,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Pregenual cingulate,L,-4.0,34.0,14.0,TAL,t,-5.0,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Pregenual cingulate,R,5.0,34.0,-2.0,TAL,t,-6.0,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Subgenual cingulate,L,-6.0,25.0,-10.0,TAL,t,-7.2,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Subgenual cingulate,R,5.0,22.0,-14.0,TAL,t,-11.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Orbitofrontal cortex,L,-11.0,29.0,-16.0,TAL,t,-13.8,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Orbitofrontal cortex,R,17.0,28.0,-13.0,TAL,t,-13.4,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Subgenual area,L,-5.0,17.0,-12.0,TAL,t,-17.8,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Subgenual area,R,6.0,14.0,-12.0,TAL,t,-16.5,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Temporal pole,L,-34.0,19.0,-31.0,TAL,t,-17.6,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Temporal pole,R,42.0,13.0,-25.0,TAL,t,-10.9,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Amygdala,L,-19.0,-3.0,-22.0,TAL,t,-6.5,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Hippocampus,L,-16.0,-10.0,-10.0,TAL,t,-6.0,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Hippocampus,R,23.0,-10.0,-19.0,TAL,t,-8.1,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Parahippocampus,L,-24.0,-30.0,-32.0,TAL,t,-8.48,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Parahippocampus,R,28.0,-25.0,-20.0,TAL,t,-7.8,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Angular gyrus,L,-48.0,-69.0,30.0,TAL,t,-7.8,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Angular gyrus,R,46.0,-67.0,32.0,TAL,t,-9.1,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C3,verum_gt_sham,Hypothalamus,L,-4.0,1.0,-6.0,TAL,t,-4.1,not_reported,deactivation (signal decrease),Table 1
19559684,19591815_C4,verum_gt_sham,"SII, operculum",L,-56.0,-12.0,13.0,TAL,t,10.8,not_reported,activation (signal increase),Table 1
19559684,19591815_C4,verum_gt_sham,"SII, inferior parietal",L,-59.0,-21.0,16.0,TAL,t,16.2,not_reported,activation (signal increase),Table 1
19559684,19591815_C4,verum_gt_sham,"SII, inferior parietal",R,62.0,-30.0,27.0,TAL,t,7.6,not_reported,activation (signal increase),Table 1
19559684,19591815_C4,verum_gt_sham,Thalamus,R,3.0,-7.0,10.0,TAL,t,3.6,not_reported,activation (signal increase),Table 1
19559684,19591815_C5,correlation_deqi,Posterior cingulate/Precuneus (Deqi),midline,-2.0,-53.0,38.0,TAL,t,-20.2,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Posterior cingulate/Precuneus (Mixed),midline,-2.0,-53.0,33.0,TAL,t,-4.8,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Posterior cingulate/Precuneus (Deqi),R,3.0,-55.0,35.0,TAL,t,-20.8,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Posterior cingulate/Precuneus (Mixed),R,3.0,-53.0,33.0,TAL,t,-6.1,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Pregenual cingulate/Frontal pole (Deqi),L,-3.0,43.0,2.0,TAL,t,-9.5,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Pregenual cingulate/Frontal pole (Mixed),midline,-2.0,46.0,2.0,TAL,t,-7.3,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Pregenual cingulate/Frontal pole (Deqi),R,5.0,37.0,8.0,TAL,t,-11.3,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Pregenual cingulate/Frontal pole (Mixed),R,3.0,46.0,2.0,TAL,t,-8.0,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Subgenual area (Deqi),L,-3.0,20.0,-12.0,TAL,t,-25.6,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Subgenual area (Mixed),midline,-2.0,11.0,-9.0,TAL,t,-19.0,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Subgenual area (Deqi),R,4.0,18.0,-12.0,TAL,t,-35.5,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Subgenual area (Mixed),R,4.0,14.0,-10.0,TAL,t,-15.6,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Orbitofrontal cortex (Deqi),L,-3.0,40.0,-18.0,TAL,t,-13.0,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Orbitofrontal cortex (Deqi),R,5.0,52.0,-21.0,TAL,t,-20.4,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Temporal pole (Deqi),L,-28.0,19.0,-32.0,TAL,t,-26.0,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Temporal pole (Mixed),L,-32.0,18.0,-32.0,TAL,t,-7.6,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Temporal pole (Deqi),R,35.0,19.0,-33.0,TAL,t,-25.8,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Temporal pole (Mixed),R,64.0,20.0,-30.0,TAL,t,-18.7,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Amygdala (Deqi),L,-21.0,-6.0,-20.0,TAL,t,-14.3,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Amygdala (Mixed) - activated,L,-25.0,5.0,-12.0,TAL,t,4.8,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Amygdala (Deqi),R,22.0,-8.0,-12.0,TAL,t,-13.6,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Amygdala (Mixed),R,17.0,5.0,-15.0,TAL,t,-7.0,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Hippocampus (Deqi),L,-18.0,-11.0,-15.0,TAL,t,-12.7,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Hippocampus (Deqi),R,18.0,-11.0,-14.0,TAL,t,-12.7,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Hippocampus (Mixed),R,20.0,-16.0,-12.0,TAL,t,-5.0,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Parahippocampus (Deqi),L,-23.0,-11.0,-22.0,TAL,t,-7.9,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Parahippocampus (Deqi),R,19.0,-7.0,-25.0,TAL,t,-11.6,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Parahippocampus (Mixed) - activated,R,25.0,-22.0,-21.0,TAL,t,5.9,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Hypothalamus (Deqi),midline,-1.0,-2.0,-8.0,TAL,t,-20.2,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Hypothalamus (Mixed) - activated,midline,-1.0,-4.0,-7.0,TAL,t,5.9,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Hypothalamus (Deqi),midline,2.0,-2.0,-8.0,TAL,t,-18.6,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Hypothalamus (Mixed) - activated,midline,2.0,-6.0,-6.0,TAL,t,5.8,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Cerebellar vermis lobule VII (Deqi),midline,-1.0,-79.0,-30.0,TAL,t,-7.9,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Cerebellar vermis lobule VII (Mixed) - activated,midline,-1.0,-71.0,-21.0,TAL,t,11.0,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Cerebellar vermis lobule VIII (Deqi),midline,-1.0,-65.0,-37.0,TAL,t,-6.5,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
19559684,19591815_C5,correlation_deqi,Cerebellar vermis lobule VIII (Mixed) - activated,midline,-1.0,-63.0,-27.0,TAL,t,9.3,not_reported,deactivation attenuated by pain (deqi > mixed),Table 2
